date,debit_account,debit_name,debit_inn,credit_account,credit_name,credit_inn,debit_amount,credit_amount,purpose,risk
2025-09-30 11:35:48,10005155323415959775,ФЛ Попов Максим,327599801184,71324754691373678508,ОАО «Юг»,0745054442,45605.21,,оплата по договору поставки согласно счёту №63161,medium
2025-09-30 11:42:06,62887431271026767209,ФЛ Сидоров Никита,418222618917,04967066703362680408,ФЛ Лебедев Максим,107044964163,48039.73,,эквайринг за работы,low
2025-09-30 11:46:00,94134750988986456522,ФЛ Петров Сергей,099576572873,12898123179556331857,ФЛ Лебедев Дмитрий,607763369109,,36250.85,обналичивание по договору №2107,high
2025-09-30 11:46:51,89373467065627298069,ООО «Запад»,9670546680,01065133387262473178,АО «Точка»,6311656678,,106048.8,перевод средств за услуги,medium
2025-09-30 11:58:16,10005155323415959775,ФЛ Попов Максим,327599801184,29619431142626551104,ЗАО «Маркет»,0477358668,68446.02,,оплата услуг по договору №8814,medium
2025-09-30 12:32:58,94134750988986456522,ФЛ Петров Сергей,099576572873,12898123179556331857,ФЛ Лебедев Дмитрий,607763369109,80000.0,,личные нужды согласно счёту №20088,high
2025-09-30 12:47:21,10005155323415959775,ФЛ Попов Максим,327599801184,29619431142626551104,ЗАО «Маркет»,0477358668,,229000.0,аванс согласно счёту №32381,medium
2025-09-30 13:02:46,89373467065627298069,ООО «Запад»,9670546680,01065133387262473178,АО «Точка»,6311656678,,85317.67,возврат займа за товары,medium
2025-09-30 13:03:05,94134750988986456522,ФЛ Петров Сергей,099576572873,12898123179556331857,ФЛ Лебедев Дмитрий,607763369109,,10000.0,договор займа по договору №6568,high
2025-09-30 13:04:19,84887256394278816580,ООО «Опт»,0809969303,32432983954296184462,ИП «Градиент»,859883103066,45300.0,,хостинг и связь за период,medium
2025-09-30 13:07:07,10005155323415959775,ФЛ Попов Максим,327599801184,18055269658271091043,АО «Сфера»,4037613794,,49400.0,комиссионное за работы,medium
2025-09-30 13:37:10,89373467065627298069,ООО «Запад»,9670546680,01065133387262473178,АО «Точка»,6311656678,,153900.0,биржа за работы,medium
2025-09-30 13:37:40,84887256394278816580,ООО «Опт»,0809969303,39776719903849830220,ЗАО «Альфа»,0777809738,,61419.74,налоги и сборы,medium
2025-09-30 14:02:23,89373467065627298069,ООО «Запад»,9670546680,13578529456371834404,ИП «Альфа»,905696591722,,70000.0,биржа,medium
2025-09-30 14:05:08,94134750988986456522,ФЛ Петров Сергей,099576572873,65754602734151488814,ИП «Восток»,907895677605,112300.0,,налоги и сборы согласно счёту №35103,high
2025-09-30 14:49:17,94134750988986456522,ФЛ Петров Сергей,099576572873,12898123179556331857,ФЛ Лебедев Дмитрий,607763369109,80080.66,,пожертвование за период,high
2025-09-30 15:24:55,53559042597927033521,ООО «Точка»,4659116653,21406650442717396271,ОАО «Градиент»,4471746541,283449.39,,частичная оплата,medium
2025-09-30 15:34:26,84887256394278816580,ООО «Опт»,0809969303,32432983954296184462,ИП «Градиент»,859883103066,,22630.39,договор займа по договору №4929,medium
2025-09-30 15:53:01,53559042597927033521,ООО «Точка»,4659116653,02990155799802841390,ФЛ Егоров Пётр,713665722469,66704.53,,биржа,medium
2025-09-30 16:05:19,53559042597927033521,ООО «Точка»,4659116653,21406650442717396271,ОАО «Градиент»,4471746541,,411697.17,частичная оплата согласно счёту №85132,medium
2025-09-30 16:05:33,89373467065627298069,ООО «Запад»,9670546680,01065133387262473178,АО «Точка»,6311656678,195957.81,,наличные,medium
2025-09-30 16:16:08,89373467065627298069,ООО «Запад»,9670546680,01065133387262473178,АО «Точка»,6311656678,285605.69,,банковская комиссия за период,medium
2025-09-30 16:19:40,89373467065627298069,ООО «Запад»,9670546680,13578529456371834404,ИП «Альфа»,905696591722,,134000.0,доставка по договору №2156,medium
2025-09-30 16:20:09,84887256394278816580,ООО «Опт»,0809969303,39776719903849830220,ЗАО «Альфа»,0777809738,,139309.79,бонус,medium
2025-09-30 16:22:23,89373467065627298069,ООО «Запад»,9670546680,01065133387262473178,АО «Точка»,6311656678,,36900.0,передача активов,medium
2025-09-30 16:26:17,84887256394278816580,ООО «Опт»,0809969303,39776719903849830220,ЗАО «Альфа»,0777809738,10000.0,,субаренда за услуги,medium
2025-09-30 16:45:42,53559042597927033521,ООО «Точка»,4659116653,02990155799802841390,ФЛ Егоров Пётр,713665722469,58576.03,,субаренда согласно счёту №17382,medium
2025-09-30 16:59:59,53076248433797662705,ФЛ Егоров Сергей,292310672410,25703965313614878245,ФЛ Смирнов Андрей,897148026319,27449.66,,перевод средств за работы,high
2025-09-30 17:05:19,10005155323415959775,ФЛ Попов Максим,327599801184,18055269658271091043,АО «Сфера»,4037613794,,34473.2,доставка,medium
2025-09-30 17:08:02,84887256394278816580,ООО «Опт»,0809969303,39776719903849830220,ЗАО «Альфа»,0777809738,,57780.14,иностранный перевод по договору №4167,medium
2025-09-30 17:50:22,89373467065627298069,ООО «Запад»,9670546680,13578529456371834404,ИП «Альфа»,905696591722,387600.0,,бонус,medium
2025-09-30 18:01:25,94134750988986456522,ФЛ Петров Сергей,099576572873,02990155799802841390,ФЛ Егоров Пётр,713665722469,286386.77,,выдача наличных за услуги,high
2025-09-30 18:03:03,84787005050613878293,ИП «Кей»,320309376115,32197199758172461919,АО «Квадро»,1539669587,39905.27,,перевод на карту по договору №524,high
2025-09-30 18:08:08,84887256394278816580,ООО «Опт»,0809969303,11964258562614991537,ФЛ Кузнецов Никита,884882691339,,40495.79,премия согласно счёту №51873,medium
2025-09-30 18:33:01,84887256394278816580,ООО «Опт»,0809969303,11964258562614991537,ФЛ Кузнецов Никита,884882691339,,61499.27,банковская комиссия за услуги,medium
2025-09-30 18:40:37,89373467065627298069,ООО «Запад»,9670546680,01065133387262473178,АО «Точка»,6311656678,,71500.0,договор займа,medium
2025-09-30 18:46:33,94134750988986456522,ФЛ Петров Сергей,099576572873,84094353344857142241,ООО «Запад»,0409157018,,51500.0,swift,high
2025-09-30 18:56:00,32197199758172461919,АО «Квадро»,1539669587,57829114678669125177,ОАО «Восток»,1323705899,39805.85,,страховой взнос согласно счёту №86388,high
2025-09-30 18:59:38,94134750988986456522,ФЛ Петров Сергей,099576572873,12898123179556331857,ФЛ Лебедев Дмитрий,607763369109,,85500.0,крипто за работы,high
2025-09-30 19:02:29,25703965313614878245,ФЛ Смирнов Андрей,897148026319,80396522395590599293,АО «Бета»,8593213347,,27777.23,возврат займа,high
2025-09-30 20:52:04,80396522395590599293,АО «Бета»,8593213347,24474175955872096289,ФЛ Егоров Никита,242956334309,,27480.83,crypto,high
2025-09-30 21:17:26,57829114678669125177,ОАО «Восток»,1323705899,91862339220715116966,ФЛ Егоров Сергей,895090591176,,40032.75,аренда офиса за период,high
2025-10-01 00:29:04,91862339220715116966,ФЛ Егоров Сергей,895090591176,01184582603408487297,ИП «Альфа»,510293218436,40925.86,,транспорт по договору №6929,high
2025-10-01 02:54:21,01184582603408487297,ИП «Альфа»,510293218436,93371189547382023684,ФЛ Попов Дмитрий,439611291007,39253.09,,займ,high
2025-10-01 04:28:51,93371189547382023684,ФЛ Попов Дмитрий,439611291007,06314035263560229394,ФЛ Петров Максим,235137399024,,40274.5,крипто по договору №5491,high
2025-10-01 09:54:32,53559042597927033521,ООО «Точка»,4659116653,21406650442717396271,ОАО «Градиент»,4471746541,,104000.0,эквайринг согласно счёту №40625,medium
2025-10-01 10:04:34,61497840369003432445,АО «Прайм»,7976438150,11593195256904098366,ИП «Кей»,668633414103,,64744.84,налоги и сборы,low
2025-10-01 10:39:45,82547807740649308536,ООО «Точка»,7456424009,48236629946804436995,ЗАО «Прайм»,9514846567,,62736.23,аренда офиса за работы,low
2025-10-01 11:30:01,53559042597927033521,ООО «Точка»,4659116653,02990155799802841390,ФЛ Егоров Пётр,713665722469,,100000.0,логистика,medium
2025-10-01 11:39:54,44731584776863423461,ФЛ Иванов Сергей,351305231205,70538338848792069804,ООО «Дельта»,3924051475,,24493.36,консультационные согласно счёту №97932,low
2025-10-01 12:04:34,94134750988986456522,ФЛ Петров Сергей,099576572873,65754602734151488814,ИП «Восток»,907895677605,,508535.84,оплата по договору поставки по договору №7263,high
2025-10-01 13:07:37,94134750988986456522,ФЛ Петров Сергей,099576572873,02990155799802841390,ФЛ Егоров Пётр,713665722469,,788159.04,иностранный перевод,high
2025-10-01 13:28:50,94134750988986456522,ФЛ Петров Сергей,099576572873,90463378613715766053,ФЛ Петров Пётр,096179817834,204800.0,,пожертвование по договору №5781,high
2025-10-01 13:57:31,53559042597927033521,ООО «Точка»,4659116653,02990155799802841390,ФЛ Егоров Пётр,713665722469,85759.39,,эквайринг за услуги,medium
2025-10-01 15:23:27,94134750988986456522,ФЛ Петров Сергей,099576572873,65754602734151488814,ИП «Восток»,907895677605,58200.0,,лизинг согласно счёту №75546,high
2025-10-01 15:26:42,94134750988986456522,ФЛ Петров Сергей,099576572873,65754602734151488814,ИП «Восток»,907895677605,,116400.0,биржа согласно счёту №4655,high
2025-10-01 16:01:14,53559042597927033521,ООО «Точка»,4659116653,02990155799802841390,ФЛ Егоров Пётр,713665722469,,47494.12,премия,medium
2025-10-01 16:04:59,94134750988986456522,ФЛ Петров Сергей,099576572873,02990155799802841390,ФЛ Егоров Пётр,713665722469,,235100.0,доставка согласно счёту №26301,high
2025-10-01 16:13:44,94134750988986456522,ФЛ Петров Сергей,099576572873,84094353344857142241,ООО «Запад»,0409157018,53549.92,,валютный счёт по договору №7532,high
2025-10-01 16:24:13,53559042597927033521,ООО «Точка»,4659116653,21406650442717396271,ОАО «Градиент»,4471746541,13300.0,,банковская комиссия согласно счёту №77283,medium
2025-10-01 16:26:24,50184819737418972154,ФЛ Петров Дмитрий,426192372446,01851067949756792287,ИП «Квадро»,229604432786,,101978.31,аренда,medium
2025-10-01 17:59:59,94134750988986456522,ФЛ Петров Сергей,099576572873,65754602734151488814,ИП «Восток»,907895677605,,220781.13,агентское вознаграждение за работы,high
2025-10-01 18:02:12,53559042597927033521,ООО «Точка»,4659116653,02990155799802841390,ФЛ Егоров Пётр,713665722469,,23800.0,страховой взнос по договору №5081,medium
2025-10-01 18:30:23,94134750988986456522,ФЛ Петров Сергей,099576572873,02990155799802841390,ФЛ Егоров Пётр,713665722469,301672.43,,займ по договору №4717,high
2025-10-02 10:29:22,37401827279559690515,ФЛ Егоров Андрей,435884183455,41559991015767647229,ФЛ Сидоров Пётр,288665268345,,53318.33,вознаграждение за работы,low
2025-10-02 12:06:19,06046333127975736609,АО «Гео»,5267722334,20284576521328338988,ИП «Маркет»,855445189518,61227.52,,оплата по договору поставки по договору №3961,low
2025-10-02 14:41:44,16247314986430098180,ЗАО «Магнит»,0863765996,06046333127975736609,АО «Гео»,5267722334,,35281.63,аренда офиса за услуги,low
2025-10-02 15:06:45,61115542622189092753,АО «Прайм»,0051627135,17426841459332727956,ЗАО «Импульс»,5499045308,74232.62,,наличные по договору №8702,high
2025-10-02 15:06:59,17426841459332727956,ЗАО «Импульс»,5499045308,52577754781291428341,ЗАО «Регион»,5620533640,,74712.29,crypto по договору №4002,high
2025-10-02 15:11:09,52577754781291428341,ЗАО «Регион»,5620533640,25787298259526949588,ЗАО «Юг»,2398680001,75135.35,,маркетинг по договору №7788,high
2025-10-02 15:11:48,25787298259526949588,ЗАО «Юг»,2398680001,79541072728498247414,ФЛ Егоров Егор,443098591689,,76244.47,coin,high
2025-10-02 16:36:16,51343320037917693676,АО «Импульс»,7387214897,43010713966055830344,ОАО «Восток»,9978772932,,206721.1,взаиморасчёт по договору №5077,high
2025-10-02 17:59:59,43010713966055830344,ОАО «Восток»,9978772932,70155029168154660241,ФЛ Петров Сергей,276457938934,,206349.98,без договора,high
2025-10-02 20:17:46,70155029168154660241,ФЛ Петров Сергей,276457938934,77848728299796884578,ЗАО «Опт»,7228200553,205731.44,,личные нужды,high
2025-10-02 21:50:17,77848728299796884578,ЗАО «Опт»,7228200553,31066843356708604145,ФЛ Сидоров Дмитрий,126043260909,203755.59,,взаиморасчёт,high
2025-10-03 02:51:09,31066843356708604145,ФЛ Сидоров Дмитрий,126043260909,48996423536937854777,ЗАО «Маркет»,3556093201,205951.33,,биткоин по договору №5461,high
2025-10-03 09:46:48,18055269658271091043,АО «Сфера»,4037613794,75844198665240415747,ОАО «Сфера»,4843443758,,14567.52,премия согласно счёту №17843,medium
2025-10-03 10:00:59,62887431271026767209,ФЛ Сидоров Никита,418222618917,53195205852772217043,ООО «Город»,6706540513,,71488.34,аренда офиса согласно счёту №42713,high
2025-10-03 10:04:16,53195205852772217043,ООО «Город»,6706540513,98227495450892038806,ИП «Вектор»,200249685487,71880.09,,выдача наличных по договору №8511,high
2025-10-03 10:36:08,98227495450892038806,ИП «Вектор»,200249685487,94078161849593103413,ЗАО «Юг»,2351161554,,72539.81,оплата услуг за работы,high
2025-10-03 10:36:40,57216966630932998199,ФЛ Кузнецов Егор,774722640824,27846997335494651909,АО «Маркет»,5701329025,18530.85,,хостинг и связь согласно счёту №95125,low
2025-10-03 11:41:24,82251207346549500507,ФЛ Иванов Иван,934596262294,43188485200894346810,ИП «Кей»,341085628839,53793.02,,канцелярские товары согласно счёту №68727,low
2025-10-03 11:55:54,94078161849593103413,ЗАО «Юг»,2351161554,08222694053967275784,ИП «Маркет»,258896792464,70523.39,,пожертвование за период,high
2025-10-03 12:53:44,18055269658271091043,АО «Сфера»,4037613794,70876014672384979162,ФЛ Кузнецов Пётр,102918133186,,24500.0,частичная оплата,medium
2025-10-03 13:13:53,08222694053967275784,ИП «Маркет»,258896792464,20275884252410564814,АО «Гамма»,1799042100,,72930.42,договор займа согласно счёту №500,high
2025-10-03 13:27:58,18055269658271091043,АО «Сфера»,4037613794,84094353344857142241,ООО «Запад»,0409157018,,46500.0,аванс за товары,medium
2025-10-03 13:40:05,18055269658271091043,АО «Сфера»,4037613794,70876014672384979162,ФЛ Кузнецов Пётр,102918133186,,209567.69,комиссионное,medium
2025-10-03 13:52:02,83347743326831901302,ФЛ Петров Максим,590251762904,89268705685662462873,ЗАО «Регион»,3428364400,,30290.45,субаренда за товары,low
2025-10-03 14:11:59,12898123179556331857,ФЛ Лебедев Дмитрий,607763369109,53998935449268315893,ИП «Восток»,851017490754,27550.46,,консультационные согласно счёту №80785,low
2025-10-03 15:29:41,33059126620157201859,ИП «Юг»,472927742308,57787112166365155973,ФЛ Сидоров Пётр,462961367197,,32451.62,эквайринг по договору №1971,low
2025-10-03 15:54:52,18055269658271091043,АО «Сфера»,4037613794,75844198665240415747,ОАО «Сфера»,4843443758,24500.0,,экспорт по договору №707,medium
2025-10-03 16:01:26,18055269658271091043,АО «Сфера»,4037613794,19953766014448564510,ФЛ Егоров Никита,176927438156,54800.0,,вознаграждение,medium
2025-10-03 16:27:40,18055269658271091043,АО «Сфера»,4037613794,70876014672384979162,ФЛ Кузнецов Пётр,102918133186,70000.0,,бонус за услуги,medium
2025-10-03 16:49:53,18055269658271091043,АО «Сфера»,4037613794,70876014672384979162,ФЛ Кузнецов Пётр,102918133186,13000.0,,страховой взнос за услуги,medium
2025-10-03 17:24:26,18055269658271091043,АО «Сфера»,4037613794,75844198665240415747,ОАО «Сфера»,4843443758,136828.68,,частичная оплата за товары,medium
2025-10-03 17:35:02,18055269658271091043,АО «Сфера»,4037613794,19953766014448564510,ФЛ Егоров Никита,176927438156,,20000.0,маркетинг согласно счёту №85317,medium
2025-10-04 09:13:36,18055269658271091043,АО «Сфера»,4037613794,29092791456083318195,ИП «Гамма»,672324876357,14275.58,,аренда по договору №3172,medium
2025-10-04 10:16:40,87571775140105123828,ЗАО «Дельта»,6112545733,20797996673459576403,ФЛ Сидоров Егор,755125427860,49641.27,,налоги и сборы,medium
2025-10-04 10:40:35,48996423536937854777,ЗАО «Маркет»,3556093201,60013389083863794026,ООО «Кей»,0433218198,44244.73,,консультационные согласно счёту №61406,low
2025-10-04 10:49:37,39836520375830945154,ФЛ Лебедев Никита,186520575612,60385050641383670241,ОАО «Опт»,7597383203,,11400.0,перевод на карту согласно счёту №76965,medium
2025-10-04 10:55:31,61115542622189092753,АО «Прайм»,0051627135,57788178847951371162,ИП «Опт»,355486401572,21542.61,,оплата по договору поставки,low
2025-10-04 11:28:11,12328120679740344713,АО «Регион»,4990913348,88444310698720506149,ОАО «Кей»,9620153363,92782.5,,хостинг и связь согласно счёту №18682,low
2025-10-04 11:28:41,39836520375830945154,ФЛ Лебедев Никита,186520575612,61115542622189092753,АО «Прайм»,0051627135,144990.27,,бонус по договору №2564,medium
2025-10-04 11:29:28,39836520375830945154,ФЛ Лебедев Никита,186520575612,60385050641383670241,ОАО «Опт»,7597383203,,12934.78,заработная плата согласно счёту №42626,medium
2025-10-04 11:37:21,39836520375830945154,ФЛ Лебедев Никита,186520575612,45561857906477159103,ФЛ Егоров Иван,880501716498,18927.68,,лизинг согласно счёту №83635,medium
2025-10-04 11:43:29,39836520375830945154,ФЛ Лебедев Никита,186520575612,61115542622189092753,АО «Прайм»,0051627135,71400.0,,лизинг согласно счёту №23342,medium
2025-10-04 12:14:10,39836520375830945154,ФЛ Лебедев Никита,186520575612,12478261375060685361,ОАО «Сфера»,4075818143,,75300.0,перевозка,medium
2025-10-04 12:44:30,18055269658271091043,АО «Сфера»,4037613794,29092791456083318195,ИП «Гамма»,672324876357,34848.63,,обналичивание по договору №5894,medium
2025-10-04 12:47:34,39836520375830945154,ФЛ Лебедев Никита,186520575612,61115542622189092753,АО «Прайм»,0051627135,149100.0,,без договора по договору №3353,medium
2025-10-04 12:50:55,18055269658271091043,АО «Сфера»,4037613794,70876014672384979162,ФЛ Кузнецов Пётр,102918133186,24729.73,,coin согласно счёту №65019,medium
2025-10-04 12:54:14,18055269658271091043,АО «Сфера»,4037613794,19953766014448564510,ФЛ Егоров Никита,176927438156,79800.0,,услуги по договору,medium
2025-10-04 13:13:30,39836520375830945154,ФЛ Лебедев Никита,186520575612,61115542622189092753,АО «Прайм»,0051627135,,268049.52,доставка,medium
2025-10-04 13:44:07,18055269658271091043,АО «Сфера»,4037613794,29092791456083318195,ИП «Гамма»,672324876357,48914.55,,оплата услуг за работы,medium
2025-10-04 13:47:35,18055269658271091043,АО «Сфера»,4037613794,75844198665240415747,ОАО «Сфера»,4843443758,,139622.0,канцелярские товары за работы,medium
2025-10-04 13:50:24,18055269658271091043,АО «Сфера»,4037613794,84094353344857142241,ООО «Запад»,0409157018,65800.0,,биткоин согласно счёту №13948,medium
2025-10-04 13:55:59,18055269658271091043,АО «Сфера»,4037613794,70876014672384979162,ФЛ Кузнецов Пётр,102918133186,18000.0,,swift согласно счёту №66587,medium
2025-10-04 14:05:24,39836520375830945154,ФЛ Лебедев Никита,186520575612,60385050641383670241,ОАО «Опт»,7597383203,,91613.85,заработная плата за товары,medium
2025-10-04 14:19:40,39836520375830945154,ФЛ Лебедев Никита,186520575612,45561857906477159103,ФЛ Егоров Иван,880501716498,,30000.0,субаренда за работы,medium
2025-10-04 14:58:58,18055269658271091043,АО «Сфера»,4037613794,29092791456083318195,ИП «Гамма»,672324876357,25046.52,,канцелярские товары согласно счёту №16259,medium
2025-10-04 15:58:15,39836520375830945154,ФЛ Лебедев Никита,186520575612,61115542622189092753,АО «Прайм»,0051627135,,24821.48,перевод на карту по договору №7757,medium
2025-10-04 16:40:00,60013389083863794026,ООО «Кей»,0433218198,44300910939111926921,ООО «Альфа»,1061817539,,29211.39,оплата по договору поставки,low
2025-10-04 17:11:16,39836520375830945154,ФЛ Лебедев Никита,186520575612,45561857906477159103,ФЛ Егоров Иван,880501716498,151100.0,,оплата услуг за товары,medium
2025-10-04 17:39:45,39836520375830945154,ФЛ Лебедев Никита,186520575612,61115542622189092753,АО «Прайм»,0051627135,,29700.0,вознаграждение за услуги,medium
2025-10-04 17:42:07,39836520375830945154,ФЛ Лебедев Никита,186520575612,61115542622189092753,АО «Прайм»,0051627135,80000.0,,перевод средств по договору №8640,medium
2025-10-04 18:16:07,18055269658271091043,АО «Сфера»,4037613794,19953766014448564510,ФЛ Егоров Никита,176927438156,98228.03,,вознаграждение по договору №5754,medium
2025-10-05 09:07:59,18055269658271091043,АО «Сфера»,4037613794,75844198665240415747,ОАО «Сфера»,4843443758,98443.79,,предоплата согласно счёту №92804,medium
2025-10-05 09:10:00,35240824008427109477,ОАО «Сфера»,7498941344,39363854678544587717,ОАО «Опт»,7354033172,540000.0,,бонус согласно счёту №23829,medium
2025-10-05 10:04:59,18055269658271091043,АО «Сфера»,4037613794,29092791456083318195,ИП «Гамма»,672324876357,,204377.98,экспорт по договору №5081,medium
2025-10-05 10:13:32,35240824008427109477,ОАО «Сфера»,7498941344,39363854678544587717,ОАО «Опт»,7354033172,30000.0,,услуги по договору за услуги,medium
2025-10-05 10:40:30,25502130609069130981,ФЛ Сидоров Сергей,850116880904,79695867805555727738,ФЛ Лебедев Андрей,133053194993,37184.38,,канцелярские товары по договору №2225,low
2025-10-05 10:57:50,18055269658271091043,АО «Сфера»,4037613794,29092791456083318195,ИП «Гамма»,672324876357,,97632.75,вознаграждение согласно счёту №40139,medium
2025-10-05 11:37:30,18055269658271091043,АО «Сфера»,4037613794,75844198665240415747,ОАО «Сфера»,4843443758,,67017.03,эквайринг согласно счёту №19894,medium
2025-10-05 11:44:33,29912419049663193149,ОАО «Альфа»,3271937459,39776719903849830220,ЗАО «Альфа»,0777809738,,95776.37,бонус согласно счёту №47408,high
2025-10-05 12:39:19,39776719903849830220,ЗАО «Альфа»,0777809738,82434776958741314675,ФЛ Лебедев Дмитрий,206496935761,94645.28,,перевод на карту,high
2025-10-05 13:14:06,18055269658271091043,АО «Сфера»,4037613794,70876014672384979162,ФЛ Кузнецов Пётр,102918133186,,58825.22,обналичивание по договору №5844,medium
2025-10-05 13:24:53,35240824008427109477,ОАО «Сфера»,7498941344,53260332309821506489,ЗАО «Север»,7898562573,,93200.0,транспорт за работы,medium
2025-10-05 13:39:21,18055269658271091043,АО «Сфера»,4037613794,29092791456083318195,ИП «Гамма»,672324876357,,40681.76,вознаграждение согласно счёту №10340,medium
2025-10-05 13:44:00,14036965666683272386,АО «Гео»,2405800859,19108839822587139718,АО «Градиент»,8339187853,22529.7,,логистика по договору №812,medium
2025-10-05 13:57:13,18055269658271091043,АО «Сфера»,4037613794,70876014672384979162,ФЛ Кузнецов Пётр,102918133186,73241.88,,маркетинг,medium
2025-10-05 14:06:32,82434776958741314675,ФЛ Лебедев Дмитрий,206496935761,12478261375060685361,ОАО «Сфера»,4075818143,95374.11,,coin за работы,high
2025-10-05 14:15:52,35240824008427109477,ОАО «Сфера»,7498941344,75137651588157937639,ФЛ Лебедев Максим,543943535384,77600.0,,валютный счёт,medium
2025-10-05 14:26:05,18055269658271091043,АО «Сфера»,4037613794,84094353344857142241,ООО «Запад»,0409157018,60000.0,,выдача наличных,medium
2025-10-05 14:36:59,35240824008427109477,ОАО «Сфера»,7498941344,53260332309821506489,ЗАО «Север»,7898562573,,69550.4,аванс по договору №8307,medium
2025-10-05 15:37:47,35240824008427109477,ОАО «Сфера»,7498941344,39363854678544587717,ОАО «Опт»,7354033172,84471.44,,частичная оплата согласно счёту №74969,medium
2025-10-05 16:47:41,35240824008427109477,ОАО «Сфера»,7498941344,39363854678544587717,ОАО «Опт»,7354033172,33726.33,,банковская комиссия за период,medium
2025-10-05 18:23:54,35240824008427109477,ОАО «Сфера»,7498941344,39363854678544587717,ОАО «Опт»,7354033172,36318.07,,возврат займа,medium
2025-10-05 18:34:21,18055269658271091043,АО «Сфера»,4037613794,19953766014448564510,ФЛ Егоров Никита,176927438156,62500.0,,вознаграждение согласно счёту №19670,medium
2025-10-05 18:42:37,35240824008427109477,ОАО «Сфера»,7498941344,39363854678544587717,ОАО «Опт»,7354033172,34172.4,,оплата услуг согласно счёту №14301,medium
2025-10-05 18:55:13,18055269658271091043,АО «Сфера»,4037613794,84094353344857142241,ООО «Запад»,0409157018,80000.0,,премия по договору №657,medium
2025-10-06 08:17:31,82329832482629251881,ОАО «Гео»,6392649570,52577754781291428341,ЗАО «Регион»,5620533640,47176.59,,благотворительность по договору №4015,high
2025-10-06 08:57:36,52577754781291428341,ЗАО «Регион»,5620533640,55543840460843256216,ООО «Градиент»,0384576208,,47211.67,возврат займа согласно счёту №52429,high
2025-10-06 09:05:01,44300910939111926921,ООО «Альфа»,1061817539,16417582313348458714,ФЛ Смирнов Максим,127058772243,,17600.0,обналичивание за товары,medium
2025-10-06 09:38:10,55543840460843256216,ООО «Градиент»,0384576208,59826204505331586923,АО «Опт»,8680112803,,47563.3,аренда согласно счёту №26929,high
2025-10-06 09:38:47,44300910939111926921,ООО «Альфа»,1061817539,16417582313348458714,ФЛ Смирнов Максим,127058772243,,40000.0,usdt по договору №6617,medium
2025-10-06 09:42:30,44300910939111926921,ООО «Альфа»,1061817539,16417582313348458714,ФЛ Смирнов Максим,127058772243,247634.2,,swift за работы,medium
2025-10-06 09:58:09,44300910939111926921,ООО «Альфа»,1061817539,79541072728498247414,ФЛ Егоров Егор,443098591689,,60000.0,частичная оплата,medium
2025-10-06 10:04:00,59826204505331586923,АО «Опт»,8680112803,86959463688725887449,ОАО «Запад»,5651269441,,47762.39,валютный счёт по договору №6822,high
2025-10-06 10:15:03,44300910939111926921,ООО «Альфа»,1061817539,16417582313348458714,ФЛ Смирнов Максим,127058772243,,72928.54,аренда по договору №5907,medium
2025-10-06 10:44:08,86959463688725887449,ОАО «Запад»,5651269441,78280647969545009025,ИП «Магнит»,467197889720,,47731.7,оплата услуг,high
2025-10-06 11:44:40,62887431271026767209,ФЛ Сидоров Никита,418222618917,04967066703362680408,ФЛ Лебедев Максим,107044964163,46177.33,,эквайринг за работы,low
2025-10-06 11:46:16,78280647969545009025,ИП «Магнит»,467197889720,36374545892975001701,АО «Импульс»,5901751869,,47993.74,экспорт согласно счёту №85746,high
2025-10-06 11:59:48,35240824008427109477,ОАО «Сфера»,7498941344,75137651588157937639,ФЛ Лебедев Максим,543943535384,,210000.0,займ за работы,medium
2025-10-06 12:08:50,35240824008427109477,ОАО «Сфера»,7498941344,53260332309821506489,ЗАО «Север»,7898562573,33737.04,,услуги по договору согласно счёту №17782,medium
2025-10-06 12:38:01,50184819737418972154,ФЛ Петров Дмитрий,426192372446,01851067949756792287,ИП «Квадро»,229604432786,,95073.73,аренда,medium
2025-10-06 13:26:29,09835841687849912165,ООО «Город»,1624565067,99688143536822239431,ОАО «Кей»,4508821004,19568.93,,канцелярские товары за товары,low
2025-10-06 13:47:23,35240824008427109477,ОАО «Сфера»,7498941344,04179291117993136565,ИП «Гамма»,270790320209,,174575.9,заработная плата,medium
2025-10-06 13:53:06,35240824008427109477,ОАО «Сфера»,7498941344,75137651588157937639,ФЛ Лебедев Максим,543943535384,,91500.0,перевозка согласно счёту №37482,medium
2025-10-06 14:20:04,44300910939111926921,ООО «Альфа»,1061817539,79541072728498247414,ФЛ Егоров Егор,443098591689,,117198.95,услуги по договору по договору №9307,medium
2025-10-06 14:27:12,44300910939111926921,ООО «Альфа»,1061817539,79541072728498247414,ФЛ Егоров Егор,443098591689,,54953.03,бонус за работы,medium
2025-10-06 14:38:20,35240824008427109477,ОАО «Сфера»,7498941344,04179291117993136565,ИП «Гамма»,270790320209,28300.0,,субаренда за товары,medium
2025-10-06 15:08:31,44300910939111926921,ООО «Альфа»,1061817539,79541072728498247414,ФЛ Егоров Егор,443098591689,74940.17,,аванс согласно счёту №71622,medium
2025-10-06 15:09:46,35240824008427109477,ОАО «Сфера»,7498941344,04179291117993136565,ИП «Гамма»,270790320209,,36424.59,частичная оплата по договору №1835,medium
2025-10-06 16:01:28,35240824008427109477,ОАО «Сфера»,7498941344,75137651588157937639,ФЛ Лебедев Максим,543943535384,,35822.39,аренда по договору №2775,medium
